En	1	1
En	2	2
En	3	3
En	4	4
En	5	5
En	6	6
En	7	7
Ex	7	6
Ex	2	5
En	8	6
En	9	7
En	10	8
En	11	9
En	17	7	10	19:12:07	0	0	0	0	0
En	18	7	11	19:12:07	0	0	0	0	0
En	19	8	11	19:12:08	0	0	0	0	0
En	20	9	11	19:12:08	0	0	0	0	0
En	21	9	12	19:12:08	0	0	0	0	0
En	22	10	12	19:12:09	0	0	0	0	0
En	23	10	13	19:12:09	0	0	0	0	0
Ex	15	10	12	19:12:13	0	1	0	0	0
Ex	17	10	11	19:12:13	0	2	0	0	0
Ex	23	10	10	19:12:15	0	3	0	0	0
Ex	6	10	9	19:12:15	0	4	0	0	0
Ex	13	9	9	19:12:16	1	4	0	0	0
Ex	3	9	8	19:12:16	1	5	0	0	0
Ex	12	8	8	19:12:16	2	5	0	0	0
Ex	22	7	8	19:12:17	3	5	0	0	0
Ex	7	6	8	19:12:17	4	5	0	0	0
Ex	10	5	8	19:12:18	5	5	0	0	0
Ex	11	5	7	19:12:18	5	6	0	0	0
Ex	20	4	7	19:12:18	6	6	0	0	0
Ex	18	4	6	19:12:24	6	7	0	0	0
Ex	19	3	6	19:12:24	7	7	0	0	0
Ex	1	2	6	19:12:26	8	7	0	0	0
En	24	3	6	19:12:32	8	7	0	0	0
En	25	4	6	19:12:33	8	7	0	0	0
En	26	4	7	19:12:33	8	7	0	0	0
En	27	5	7	19:12:33	8	7	0	0	0
En	28	6	7	19:12:34	8	7	0	0	0
En	29	7	7	19:12:34	8	7	0	0	0
En	30	7	8	19:12:34	8	7	0	0	0
En	31	8	8	19:12:35	8	7	0	0	0
En	32	9	8	19:12:35	8	7	0	0	0
En	33	10	8	19:12:35	8	7	0	0	0
En	34	11	8	19:12:36	8	7	0	0	0
En	35	11	9	19:12:36	8	7	0	0	0
En	36	12	9	19:12:37	8	7	0	0	0
En	37	12	10	19:12:40	8	7	0	0	0
En	38	12	11	19:12:41	8	7	0	0	0
En	39	12	12	19:12:41	8	7	0	0	0
En	40	12	13	19:12:41	8	7	0	0	0
En	41	13	13	19:12:42	8	7	0	0	0
En	42	13	14	19:12:42	8	7	0	0	0
En	43	14	14	19:12:42	8	7	0	0	0
En	44	14	15	19:12:43	8	7	0	0	0
Ma	12	14	15	19:12:50	7	7	1	0	0
Ma	25	13	15	19:12:51	7	7	2	0	0
Ma	34	12	15	19:12:51	7	7	3	0	0
Ma	16	11	15	19:12:51	7	7	4	0	0
Ho	44	11	14	19:12:52	7	7	4	1	0
Pa	40	11	13	19:12:52	7	7	4	1	1
Ma	20	11	13	19:12:52	6	7	5	1	1
Ho	37	11	12	19:12:57	6	7	5	2	1
Ho	21	11	11	19:12:58	6	7	5	3	1
Ma	19	11	11	19:12:58	5	7	6	3	1
Ho	42	11	10	19:12:58	5	7	6	4	1
Ma	36	10	10	19:12:59	5	7	7	4	1
Ma	13	10	10	19:12:59	4	7	8	4	1
Pa	9	10	9	19:12:59	4	7	8	4	2
Ho	4	10	8	19:13:05	4	7	8	5	2
Pa	5	10	7	19:13:06	4	7	8	5	3
Ho	26	10	6	19:13:10	4	7	8	6	3
Ma	28	9	6	19:13:10	4	7	9	6	3
Ma	33	8	6	19:13:12	4	7	10	6	3
Pa	38	8	5	19:13:12	4	7	10	6	4
Ma	1	8	5	19:13:16	3	7	11	6	4
En	45	8	6	19:13:23	3	7	11	6	4
En	46	9	6	19:13:23	3	7	11	6	4
En	47	9	7	19:13:23	3	7	11	6	4
En	48	10	7	19:13:24	3	7	11	6	4
En	49	11	7	19:13:24	3	7	11	6	4
En	50	12	7	19:13:25	3	7	11	6	4
En	51	13	7	19:13:25	3	7	11	6	4
En	52	13	8	19:13:25	3	7	11	6	4
En	53	14	8	19:13:26	3	7	11	6	4
En	54	15	8	19:13:26	3	7	11	6	4
En	55	15	9	19:13:26	3	7	11	6	4
En	56	15	10	19:13:27	3	7	11	6	4
En	57	16	10	19:13:27	3	7	11	6	4
En	58	16	11	19:13:27	3	7	11	6	4
En	59	16	12	19:13:28	3	7	11	6	4
En	60	16	13	19:13:28	3	7	11	6	4
En	61	16	14	19:13:28	3	7	11	6	4
En	62	17	14	19:13:29	3	7	11	6	4
En	63	18	14	19:13:29	3	7	11	6	4
En	64	18	15	19:13:29	3	7	11	6	4
En	65	19	15	19:13:30	3	7	11	6	4
En	66	19	16	19:13:30	3	7	11	6	4
En	67	19	17	19:13:30	3	7	11	6	4
En	68	20	17	19:13:31	3	7	11	6	4
En	69	21	17	19:13:31	3	7	11	6	4
En	10	22	17	19:13:35	2	7	11	6	4
Ex	8	22	16	19:13:35	2	7	11	6	4
En	7	23	16	19:13:35	1	7	11	6	4
En	42	23	16	19:13:36	1	8	11	5	4
En	17	23	17	19:13:36	1	7	11	5	4
En	5	23	18	19:13:36	1	7	11	5	3
En	3	23	19	19:13:37	1	6	11	5	3
Ex	63	22	19	19:13:37	1	6	11	5	3
En	4	22	19	19:13:37	1	7	11	4	3
En	40	22	20	19:13:40	1	7	11	4	2
Ex	56	22	19	19:13:40	1	7	11	4	2
En	70	23	19	19:13:45	1	7	11	4	2
En	71	24	19	19:13:46	1	7	11	4	2
En	72	24	20	19:13:46	1	7	11	4	2
En	73	25	20	19:13:46	1	7	11	4	2
En	74	25	21	19:13:47	1	7	11	4	2
En	75	26	21	19:13:47	1	7	11	4	2
En	76	27	21	19:13:47	1	7	11	4	2
En	77	28	21	19:13:48	1	7	11	4	2
En	78	29	21	19:13:48	1	7	11	4	2
En	79	30	21	19:13:49	1	7	11	4	2
En	80	30	22	19:13:49	1	7	11	4	2
En	81	31	22	19:13:49	1	7	11	4	2
En	82	31	23	19:13:50	1	7	11	4	2
En	83	32	23	19:13:50	1	7	11	4	2
En	84	32	24	19:13:50	1	7	11	4	2
En	85	32	25	19:13:51	1	7	11	4	2
En	86	32	26	19:13:51	1	7	11	4	2
En	87	32	27	19:13:51	1	7	11	4	2
En	88	32	28	19:13:52	1	7	11	4	2
Ex	59	32	27	19:13:55	1	8	11	4	2
Ex	72	32	26	19:13:56	1	9	11	4	2
Ex	10	31	26	19:13:56	2	9	11	4	2
Ex	86	31	25	19:13:56	2	10	11	4	2
Ex	51	30	25	19:13:58	3	10	11	4	2
Ex	49	29	25	19:14:01	4	10	11	4	2
Ex	45	29	24	19:14:06	4	11	11	4	2
Ex	79	28	24	19:14:07	5	11	11	4	2
Ex	60	28	23	19:14:09	5	12	11	4	2
Ex	85	28	22	19:14:09	5	13	11	4	2
Ex	47	28	21	19:14:09	5	14	11	4	2
Ex	17	28	20	19:14:10	5	15	11	4	2
Ex	82	28	19	19:14:10	5	16	11	4	2
Ex	75	27	19	19:14:10	6	16	11	4	2
Ex	27	26	19	19:14:11	7	16	11	4	2
Ex	48	25	19	19:14:13	8	16	11	4	2
Ex	64	25	18	19:14:13	8	17	11	4	2
Ex	52	25	17	19:14:13	8	18	11	4	2
Ex	50	24	17	19:14:14	9	18	11	4	2
Ex	32	23	17	19:14:14	10	18	11	4	2
Ex	68	22	17	19:14:14	11	18	11	4	2
Ex	24	21	17	19:14:15	12	18	11	4	2
Ex	74	21	16	19:14:15	12	19	11	4	2
Ex	43	20	16	19:14:15	13	19	11	4	2
Ex	73	19	16	19:14:16	14	19	11	4	2
Ex	41	18	16	19:14:16	15	19	11	4	2
Ex	84	18	15	19:14:16	15	20	11	4	2
Ex	58	18	14	19:14:17	15	21	11	4	2
Ex	14	18	13	19:14:17	15	22	11	4	2
Ex	46	17	13	19:14:17	16	22	11	4	2
Ho	61	17	12	19:14:25	16	22	11	5	2
Ma	69	16	12	19:14:25	16	22	12	5	2
Ho	66	16	11	19:14:25	16	22	12	6	2
Ma	83	15	11	19:14:26	16	22	13	6	2
Ho	35	15	10	19:14:26	16	22	13	7	2
Pa	39	15	9	19:14:26	16	22	13	7	3
Pa	5	15	8	19:14:27	16	22	13	7	4
Pa	40	15	7	19:14:27	16	22	13	7	5
Ma	68	15	7	19:14:27	15	22	14	7	5
Pa	80	15	6	19:14:28	15	22	14	7	6
Ma	70	14	6	19:14:28	15	22	15	7	6
Ma	71	13	6	19:14:28	15	22	16	7	6
Pa	87	13	5	19:14:30	15	22	16	7	7
Ho	3	13	4	19:14:31	15	22	16	8	7
Ho	88	13	3	19:14:31	15	22	16	9	7
Ho	67	13	2	19:14:31	15	22	16	10	7
Ma	73	13	2	19:14:32	14	22	17	10	7
En	89	13	3	19:14:37	14	22	17	10	7
En	90	14	3	19:14:37	14	22	17	10	7
En	91	15	3	19:14:38	14	22	17	10	7
En	92	15	4	19:14:38	14	22	17	10	7
En	93	16	4	19:14:38	14	22	17	10	7
En	94	16	5	19:14:39	14	22	17	10	7
En	95	16	6	19:14:39	14	22	17	10	7
En	96	17	6	19:14:39	14	22	17	10	7
En	97	17	7	19:14:40	14	22	17	10	7
En	25	17	7	19:14:44	15	22	16	10	7
En	75	18	7	19:14:44	14	22	16	10	7
En	98	19	7	19:15:24	14	22	16	10	7
En	99	19	8	19:15:27	14	22	16	10	7
En	100	19	9	19:15:27	14	22	16	10	7
En	101	20	9	19:15:28	14	22	16	10	7
En	67	20	9	19:15:33	14	23	16	9	7
En	47	20	10	19:15:33	14	22	16	9	7
En	51	21	10	19:15:34	13	22	16	9	7
En	13	21	10	19:15:36	14	22	15	9	7
Ex	30	21	9	19:15:36	14	22	15	9	7
En	36	21	9	19:15:36	15	22	14	9	7
En	22	22	9	19:15:37	14	22	14	9	7
En	85	22	10	19:15:37	14	21	14	9	7
En	87	22	11	19:15:37	14	21	14	9	6
En	88	22	11	19:15:38	14	22	14	8	6
Ex	94	22	10	19:15:38	14	22	14	8	6
Ex	99	22	9	19:15:50	14	23	14	8	6
En	1	0	1	1505071759305	0	0	0	0	0
En	2	0	2	1505071759695	0	0	0	0	0
En	1	1	0	1505072549065	0	0	0	0	0
En	2	1	1	1505072549455	0	0	0	0	0
En	3	2	1	1505072562915	0	0	0	0	0
En	4	3	1	1505072563275	0	0	0	0	0
En	5	4	1	1505072563695	0	0	0	0	0
En	1	0	1	1505072873625	0	0	0	0	0
En	2	1	1	1505072878865	0	0	0	0	0
En	3	2	1	1505072880815	0	0	0	0	0
En	4	2	2	1505072881155	0	0	0	0	0
En	5	2	3	1505072881495	0	0	0	0	0
En	6	2	4	1505072881835	0	0	0	0	0
En	7	2	5	1505072882195	0	0	0	0	0
En	8	3	5	1505072882585	0	0	0	0	0
En	9	3	6	1505072883045	0	0	0	0	0
En	10	4	6	1505072883425	0	0	0	0	0
En	11	4	7	1505072883775	0	0	0	0	0
En	12	4	8	1505072884135	0	0	0	0	0
En	13	5	8	1505072884495	0	0	0	0	0
En	14	6	8	1505072884845	0	0	0	0	0
En	15	6	9	1505072885205	0	0	0	0	0
En	16	6	10	1505072885555	0	0	0	0	0
En	17	7	10	1505072885975	0	0	0	0	0
En	18	8	10	1505072886315	0	0	0	0	0
En	19	9	10	1505072886665	0	0	0	0	0
En	20	9	11	1505072887115	0	0	0	0	0
En	21	10	11	1505072887485	0	0	0	0	0
En	22	11	11	1505072887965	0	0	0	0	0
En	23	11	12	1505072892796	0	0	0	0	0
En	24	12	12	1505073150275	0	0	0	0	0
En	25	13	12	1505073150815	0	0	0	0	0
En	26	14	12	1505073151175	0	0	0	0	0
En	27	14	13	1505073151525	0	0	0	0	0
En	28	15	13	1505073151875	0	0	0	0	0
En	29	15	14	1505073152275	0	0	0	0	0
En	30	16	14	1505073152765	0	0	0	0	0
En	31	16	15	1505073153155	0	0	0	0	0
En	32	17	15	1505073153515	0	0	0	0	0
En	33	17	16	1505073153865	0	0	0	0	0
En	34	17	17	1505073154225	0	0	0	0	0
En	35	18	17	1505073154605	0	0	0	0	0
En	36	18	18	1505073154945	0	0	0	0	0
En	37	19	18	1505073155295	0	0	0	0	0
En	1	0	1	1505074359497	0	0	0	0	0
En	2	1	1	1505074359935	0	0	0	0	0
En	3	1	2	1505074360275	0	0	0	0	0
En	4	1	3	1505074360605	0	0	0	0	0
En	5	2	3	1505074360935	0	0	0	0	0
En	6	2	4	1505074361285	0	0	0	0	0
En	7	3	4	1505074363627	0	0	0	0	0
En	8	4	4	1505074364005	0	0	0	0	0
En	9	5	4	1505074364365	0	0	0	0	0
En	10	5	5	1505074364695	0	0	0	0	0
En	11	5	6	1505074365205	0	0	0	0	0
En	12	5	7	1505074365605	0	0	0	0	0
En	13	6	7	1505074365965	0	0	0	0	0
En	14	7	7	1505074367995	0	0	0	0	0
En	15	8	7	1505074368345	0	0	0	0	0
En	16	8	8	1505074368685	0	0	0	0	0
En	17	9	8	1505074369025	0	0	0	0	0
En	18	10	8	1505074369365	0	0	0	0	0
Ex	8	9	8	1505074374745	1	0	0	0	0
Ex	7	8	8	1505074375135	2	0	0	0	0
Ex	13	7	8	1505074375475	3	0	0	0	0
Ex	3	7	7	1505074375835	3	1	0	0	0
Ex	2	6	7	1505074379435	4	1	0	0	0
Ex	15	5	7	1505074379795	5	1	0	0	0
Ex	5	4	7	1505074380125	6	1	0	0	0
Ex	16	4	6	1505074380455	6	2	0	0	0
Ex	17	3	6	1505074380825	7	2	0	0	0
Ex	10	3	5	1505074381155	7	3	0	0	0
Ex	14	2	5	1505074381525	8	3	0	0	0
Ma	9	1	5	1505074388385	8	3	1	0	0
Ma	13	1	5	1505074388715	7	3	2	0	0
Ho	4	1	4	1505074389075	7	3	2	1	0
Pa	11	1	3	1505074389395	7	3	2	1	1
En	19	1	4	1505074394875	7	3	2	1	1
En	20	1	5	1505074395315	7	3	2	1	1
En	21	2	5	1505074395655	7	3	2	1	1
En	22	3	5	1505074395995	7	3	2	1	1
En	23	3	6	1505074396325	7	3	2	1	1
En	24	3	7	1505074396655	7	3	2	1	1
En	25	4	7	1505074396975	7	3	2	1	1
En	26	5	7	1505074397375	7	3	2	1	1
En	27	6	7	1505074397715	7	3	2	1	1
En	28	6	8	1505074398055	7	3	2	1	1
En	29	6	9	1505074398385	7	3	2	1	1
En	30	7	9	1505074398745	7	3	2	1	1
En	31	7	10	1505074399135	7	3	2	1	1
En	32	8	10	1505074399485	7	3	2	1	1
En	33	8	11	1505074399805	7	3	2	1	1
En	34	8	12	1505074400145	7	3	2	1	1
En	35	8	13	1505074400533	7	3	2	1	1
En	36	8	14	1505074401015	7	3	2	1	1
En	37	8	15	1505074401375	7	3	2	1	1
En	38	8	16	1505074401735	7	3	2	1	1
En	39	9	16	1505074402125	7	3	2	1	1
En	40	9	17	1505074404055	7	3	2	1	1
En	41	10	17	1505074404434	7	3	2	1	1
En	42	10	18	1505074404935	7	3	2	1	1
En	43	10	19	1505074405315	7	3	2	1	1
En	44	10	20	1505074405655	7	3	2	1	1
En	45	10	21	1505074405995	7	3	2	1	1
En	46	10	22	1505074406335	7	3	2	1	1
En	47	11	22	1505074406665	7	3	2	1	1
En	48	12	22	1505074407025	7	3	2	1	1
En	49	13	22	1505074407375	7	3	2	1	1
En	50	14	22	1505074407722	7	3	2	1	1
Ex	25	13	22	1505074416405	8	3	2	1	1
Ex	40	13	21	1505074416805	8	4	2	1	1
Ex	28	13	20	1505074417145	8	5	2	1	1
Ex	49	12	20	1505074417485	9	5	2	1	1
Ex	41	11	20	1505074417815	10	5	2	1	1
Ex	35	11	19	1505074418155	10	6	2	1	1
Ex	27	10	19	1505074418545	11	6	2	1	1
En	51	11	19	1505074428705	11	6	2	1	1
En	52	11	20	1505074429145	11	6	2	1	1
En	53	12	20	1505074429465	11	6	2	1	1
En	54	13	20	1505074429885	11	6	2	1	1
En	55	13	21	1505074430225	11	6	2	1	1
En	56	13	22	1505074430595	11	6	2	1	1
En	57	14	22	1505074430935	11	6	2	1	1
En	58	15	22	1505074431285	11	6	2	1	1
En	59	15	23	1505074431635	11	6	2	1	1
En	60	15	24	1505074432195	11	6	2	1	1
En	61	16	24	1505074432675	11	6	2	1	1
Ex	20	16	23	1505074436255	11	7	2	1	1
Ex	38	16	22	1505074436595	11	8	2	1	1
Ex	33	16	21	1505074436935	11	9	2	1	1
Ex	54	15	21	1505074437285	12	9	2	1	1
Ex	24	15	20	1505074437605	12	10	2	1	1
Ex	31	15	19	1505074442855	12	11	2	1	1
Ex	21	14	19	1505074443215	13	11	2	1	1
Pa	43	14	18	1505074446835	13	11	2	1	2
Ma	27	14	18	1505074447215	12	11	3	1	2
Ma	30	13	18	1505074447655	12	11	4	1	2
Ho	42	13	17	1505074451265	12	11	4	2	2
Ma	26	12	17	1505074451595	12	11	5	2	2
Pa	45	12	16	1505074451915	12	11	5	2	3
Ma	17	12	16	1505074452285	11	11	6	2	3
Ma	25	12	16	1505074455865	10	11	7	2	3
Pa	12	12	15	1505074456215	10	11	7	2	4
Ho	19	12	14	1505074456545	10	11	7	3	4
Pa	1	12	13	1505074456875	10	11	7	3	5
Pa	60	12	12	1505074457225	10	11	7	3	6
Ma	14	12	12	1505074459295	9	11	8	3	6
Ma	50	11	12	1505074459695	9	11	9	3	6
Pa	37	11	11	1505074460035	9	11	9	3	7
Pa	29	11	10	1505074460395	9	11	9	3	8
Pa	44	11	9	1505074460735	9	11	9	3	9
Ma	22	10	9	1505074461427	9	11	10	3	9
Pa	52	10	8	1505074462295	9	11	10	3	10
Ma	49	10	8	1505074462665	8	11	11	3	10
Ho	55	10	7	1505074463015	8	11	11	4	10
Ho	6	10	6	1505074463355	8	11	11	5	10
Ma	7	10	6	1505074463685	7	11	12	5	10
En	41	11	6	1505074475435	6	11	12	5	10
En	15	12	6	1505074479035	5	11	12	5	10
En	11	12	7	1505074479395	5	11	12	5	9
Ex	39	11	7	1505074479755	5	11	12	5	9
En	49	11	7	1505074483375	6	11	11	5	9
En	28	11	8	1505074483715	6	10	11	5	9
En	52	11	9	1505074484235	6	10	11	5	8
En	29	11	10	1505074484565	6	10	11	5	7
En	44	11	11	1505074484895	6	10	11	5	6
En	62	12	11	1505074488525	6	10	11	5	6
En	63	13	11	1505074488935	6	10	11	5	6
En	64	14	11	1505074489325	6	10	11	5	6
En	65	14	12	1505074489645	6	10	11	5	6
En	66	14	13	1505074489995	6	10	11	5	6
En	67	14	14	1505074490325	6	10	11	5	6
En	68	15	14	1505074490675	6	10	11	5	6
En	69	15	15	1505074491025	6	10	11	5	6
En	70	16	15	1505074491355	6	10	11	5	6
En	71	16	16	1505074491705	6	10	11	5	6
En	72	17	16	1505074492065	6	10	11	5	6
En	73	18	16	1505074492385	6	10	11	5	6
En	74	18	17	1505074492785	6	10	11	5	6
En	75	18	18	1505074493105	6	10	11	5	6
En	43	18	19	1505074498295	6	10	11	5	5
Ex	64	17	19	1505074498665	6	10	11	5	5
Ex	62	16	19	1505074499015	6	10	11	5	5
En	8	17	19	1505074499345	5	10	11	5	5
Ex	51	16	19	1505074499697	5	10	11	5	5
En	22	16	19	1505074500015	6	10	10	5	5
Ex	48	15	19	1505074500365	6	10	10	5	5
En	14	15	19	1505074502375	7	10	9	5	5
En	19	15	19	1505074502735	7	11	9	4	5
En	17	15	19	1505074504745	8	11	8	4	5
En	33	15	20	1505074505135	8	10	8	4	5
Ex	72	14	20	1505074513915	9	10	8	4	5
Ex	58	13	20	1505074514285	10	10	8	4	5
Ma	54	13	20	1505074523845	9	10	9	4	5
Ma	17	13	20	1505074524225	8	10	10	4	5
Ho	69	13	19	1505074524575	8	10	10	5	5
Pa	46	13	18	1505074524905	8	10	10	5	6
Ma	53	12	18	1505074525245	8	10	11	5	6
Pa	28	12	17	1505074525595	8	10	11	5	7
En	26	12	17	1505074532705	9	10	10	5	7
En	20	12	18	1505074533065	9	9	10	5	7
En	1	12	19	1505074533435	9	9	10	5	6
En	76	12	20	1505074540335	9	9	10	5	6
En	77	12	21	1505074540705	9	9	10	5	6
En	78	12	22	1505074541035	9	9	10	5	6
En	79	12	23	1505074541385	9	9	10	5	6
En	80	12	24	1505074541725	9	9	10	5	6
En	81	12	25	1505074542065	9	9	10	5	6
En	82	13	25	1505074542415	9	9	10	5	6
En	83	14	25	1505074542755	9	9	10	5	6
En	84	14	26	1505074543115	9	9	10	5	6
En	85	14	27	1505074545205	9	9	10	5	6
En	86	15	27	1505074545535	9	9	10	5	6
En	87	16	27	1505074545865	9	9	10	5	6
En	88	16	28	1505074548835	9	9	10	5	6
Ex	61	15	28	1505074554075	10	9	10	5	6
Ex	82	14	28	1505074554425	11	9	10	5	6
Ex	18	13	28	1505074554755	12	9	10	5	6
Ex	57	12	28	1505074555115	13	9	10	5	6
Ex	78	12	27	1505074555445	13	10	10	5	6
Ex	73	11	27	1505074555765	14	10	10	5	6
Ex	63	10	27	1505074556095	15	10	10	5	6
Ex	15	9	27	1505074558056	16	10	10	5	6
Ex	47	8	27	1505074558425	17	10	10	5	6
Ex	79	8	26	1505074558765	17	11	10	5	6
Ex	70	7	26	1505074559125	18	11	10	5	6
Ex	83	6	26	1505074559455	19	11	10	5	6
Ex	8	5	26	1505074559765	20	11	10	5	6
Ex	56	5	25	1505074560095	20	12	10	5	6
Ex	43	5	24	1505074560445	20	13	10	5	6
Ex	41	4	24	1505074560775	21	13	10	5	6
Ex	87	3	24	1505074561125	22	13	10	5	6
Ex	66	3	23	1505074561505	22	14	10	5	6
Ma	68	2	23	1505074566905	22	14	11	5	6
Ma	86	1	23	1505074567252	22	14	12	5	6
Pa	23	1	22	1505074567645	22	14	12	5	7
Ma	32	0	22	1505074567955	22	14	13	5	7
Ma	58	0	22	1505074568295	21	14	14	5	7
Pa	52	0	21	1505074568655	21	14	14	5	8
En	89	1	21	1505074575898	21	14	14	5	8
En	90	2	21	1505074576335	21	14	14	5	8
En	91	2	22	1505074576695	21	14	14	5	8
En	92	3	22	1505074577035	21	14	14	5	8
En	93	4	22	1505074577385	21	14	14	5	8
En	94	5	22	1505074577715	21	14	14	5	8
En	95	6	22	1505074578085	21	14	14	5	8
En	96	7	22	1505074578435	21	14	14	5	8
En	97	7	23	1505074578775	21	14	14	5	8
En	98	7	24	1505074579135	21	14	14	5	8
En	99	8	24	1505074579505	21	14	14	5	8
En	100	9	24	1505074579845	21	14	14	5	8
En	101	9	25	1505074580228	21	14	14	5	8
En	69	9	25	1505074587445	21	15	14	4	8
En	70	10	25	1505074587815	20	15	14	4	8
En	32	10	25	1505074589085	21	15	13	4	8
En	18	11	25	1505074589425	20	15	13	4	8
En	30	11	25	1505074591455	21	15	12	4	8
Ex	93	10	25	1505074597945	21	15	12	4	8
En	32	11	25	1505074601735	20	15	12	4	8
En	102	12	25	1505074606395	20	15	12	4	8
En	103	13	25	1505074606945	20	15	12	4	8
En	104	14	25	1505074607625	20	15	12	4	8
En	105	15	25	1505074608305	20	15	12	4	8
En	106	16	25	1505074608975	20	15	12	4	8
